user,text
bciministries,RT @Paula_White: Join us Sunday Oct 11th 5p.m. ET at https://t.co/PbMg3kLmKb as we pray for our nation and our president @realDonaldTrump!…
laxian_key,"RT @derekjames150: American friends, the whole world feels your pain. We've seen what #DonaldTrump and his Republican conspirators have don…"
PatitaArias,RT @VitriJanet: SUPPORT #unions &amp; #workingfamilies - especially now. Hotels/other industries NOT following #healthandsafety measures #Smear…
TruthBTold4All,RT @itsJohnWalsh: #DonaldTrump violated the #HatchAct again with his first appearance since his #covid diagnosis... He also would like to t…
andersonc72,RT @BennettCartoons: 10/11/2020- The Bookmark #TheTrumpEra #Trump #DonaldTrump #PresidentTrump #The45thPresident #LastChapter #TheEnd #TheW…
northway_debbie,RT @hughriminton: How #DonaldTrump used his business properties to grant access and government funds to donors - as reported by  @NYTimes h…
locmac06,@InspiringU2 Watching from #Canada - Another episode of the #TwilightZone with #DonaldTrump as the  #SuperSpreader https://t.co/ScYiwS1bsu
themkp54,RT @TheReal_NRP: Here’s @realDonaldTrump on preschool on legos #comedy #impressions #legos #DonaldTrump @nbcsnl https://t.co/jbz32O6xYH
sturgeonbay111,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…"
GrussaMax,"RT @derekjames150: American friends, the whole world feels your pain. We've seen what #DonaldTrump and his Republican conspirators have don…"
_Michelangelo__,"So, the propaganda staged rally at the White House was literally a group of paid actors. How pathetic. #DonaldTrump… https://t.co/JCfelDAiKA"
monascomedy,"📣 New Podcast! ""ROGER STONE CALLED ME A NEGRO ON AIR-Minority Reportz Podcast and Digital Series Ep.26 w/Mo'Kelly (… https://t.co/8K11fMY7Z1"
pwsimerimiaw,"RT @derekjames150: American friends, the whole world feels your pain. We've seen what #DonaldTrump and his Republican conspirators have don…"
whisksnwhisky,"@WhiteHouse @realDonaldTrump So, when exactly do #DonaldTrump’s enablers and supporters finally stop frothing at th… https://t.co/u0nvAXchvw"
Holly_Love2,RT @WorstWrestler: Why isn't #FoxNews and the mainstream media not talking about term limits for Congress and the Senate in their 25th Amen…
Susan50973634,Colusa County along I-5 🇺🇸 👏  #MAGA #DonaldTrump https://t.co/M19QcPKzZx
TN4Democracy,RT @itsJohnWalsh: #DonaldTrump violated the #HatchAct again with his first appearance since his #covid diagnosis... He also would like to t…
t_be2cre8,@JRehling I thought this from day one. All I pictured was the kid with the two session. Petulant children all rolle… https://t.co/x1tW5hmfsS
WholePlateWay,RT @itsJohnWalsh: #DonaldTrump violated the #HatchAct again with his first appearance since his #covid diagnosis... He also would like to t…
cmcshane12,RT @itsJohnWalsh: #DonaldTrump violated the #HatchAct again with his first appearance since his #covid diagnosis... He also would like to t…
RealMaryz,RT @itsJohnWalsh: #DonaldTrump violated the #HatchAct again with his first appearance since his #covid diagnosis... He also would like to t…
LMildwater,"https://t.co/q9ptu0oedG   #Trump sharing that #Covid19 around like it's not a #WhiteHouse full of older, obese men.… https://t.co/0iPWLowR0Z"
JMichel03385518,"#Republicans #democrats #politicians its amazing that over 200,000 #Americans died of #COVID19, but #Republicans… https://t.co/Ktbb0Hyx7d"
medjak40,The #NobelPeacePrize2020 has gone to the #WorldFoodProgram. One wonders what #DonaldTrump is going to have to say a… https://t.co/7yLebQh941
zoe92902994,@realDonaldTrump White House Blocked C.D.C. From Mandating Masks on Public Transit where people are packed in like… https://t.co/QotkmRZslJ
itsJohnWalsh,#DonaldTrump violated the #HatchAct again with his first appearance since his #covid diagnosis... He also would lik… https://t.co/RLlM1F1OVq
JBucknoff,RT @JBucknoff: Tax records expose more than $21 million in highly unusual payments from the Las Vegas hotel #DonaldTrump owns with Phil Ruf…
TorontoTarun,"RT @GETAnalysis: #Trump/#Republican 'super-spreader event'?! #DonaldTrump isn't done yet, he got more planned immediately https://t.co/zJB2…"
thankful4biden,RT @BidenLawyers4: What’s creepier than #JaredKushner?    Waking up on November 4th to #DonaldTrump discussing plans for his second term.…
MarcCaterina,"One day, there's going to be a Law &amp; Order episode about an elected official that had an event while knowing he was… https://t.co/KITc7q8524"
EDITORatWORK,#politics ROBERT REICH on POLITICS and MORE #DonaldTrump #FOXNews #RobertReich #USeconomy #worstpresidentinhistory https://t.co/IB00fX2EUT
MayorSackJones,"Can't break what is not enforced. #GOP Senate &amp; his honorable AG #BillBarr gave him the green light, ""Whatever you… https://t.co/Jf5l6WVe3v"
colette1945,RT @CupofJoeintheD2: @jlhulsman It is TIME to 25th the 45th  #TrumpIsNotWell  #DonaldTrump  #UNMAGA  #DopeyDon  #HumptyTrumpty
John_A_Keen,"RT @MrsSpringsteen2: When you give a sociopath with a small brain and a huge ego enormous power, it always ends badly.  #PritiPatel  #Donal…"
melchiikathleen,RT @Paula_White: Join us Sunday Oct 11th 5p.m. ET at https://t.co/PbMg3kLmKb as we pray for our nation and our president @realDonaldTrump!…
jimmentink,"RT @wirelesshogan: Our campaign for #AllThePeople is listening to voices of #Millennials, #GenZ &amp; #BIPOC who are protesting for systemic ch…"
LConrad53407081,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…"
genilin2850,RT @MaxNewsToday1: MaxNewsToday has endorsed #JoeBiden for President. The Taliban has endorsed #DonaldTrump.  https://t.co/JtpNHxBGfa
whisksnwhisky,"@marklevinshow @realDonaldTrump So, when exactly do #DonaldTrump’s enablers and supporters finally stop frothing at… https://t.co/DfkzEmxtBN"
whisksnwhisky,"@realDonaldTrump @FloridaChiefs So, when exactly do #DonaldTrump’s enablers and supporters finally stop frothing at… https://t.co/DLWT0wfxNH"
whisksnwhisky,"@WhiteHouse @realDonaldTrump So, when exactly do #DonaldTrump’s enablers and supporters finally stop frothing at th… https://t.co/OSjxqO3Pcf"
aspirational12,RT @BidenLawyers4: What’s creepier than #JaredKushner?    Waking up on November 4th to #DonaldTrump discussing plans for his second term.…
whisksnwhisky,"@realDonaldTrump @AlvaroUribeVel So, when exactly do #DonaldTrump’s enablers and supporters finally stop frothing a… https://t.co/jh2tnP0Fd2"
whisksnwhisky,"@realDonaldTrump So, when exactly do #DonaldTrump’s enablers and supporters finally stop frothing at the mouth and… https://t.co/ZLJBqaavZN"
rey54360,"RT @campbabs: #JoeBiden received the endorsement of #GretaThunberg today, and #DonaldTrump received the sought-after endorsement of the #Ta…"
QuimDaBrita,RT @andre_carrilho: The Emperor has Covid-19 - #editorial #cartoon @dntwit . #covid_19 #coronavirus #cartooningforsolidarity #cartooningfor…
cgeigercgeiger,RT @ddheruiz: Nobody has abused the presidential powers more than #DonaldTrump . #BidensUnitingUS #VoteBlueDownBallot
xxUncleMonkeyxx,It really is this simple.  @JoeBiden is an imperfect man?  #DonaldTrump is unacceptable.  https://t.co/qRTlFGr5K5
meHaydenWright,RT @redgreenaction: This is a real #dilemma for the #DonaldTrump-supporting #British #farright who used to march with their fanatical #fuhr…
Villordsutch,With these guys helping you on the leaflet drive you know you're on to a winner!  https://t.co/qO2bmmTaWw… https://t.co/UVgvq2JFOx
malachiobrien,"RT @justinjdean: Leaders, pastors, friends... join us as we pray for President Trump live on his Facebook page tomorrow at 5pm ET.   I love…"
spdgtkt87,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…"
fox43,"RT @JamieReports: The second presidential debate has been scrapped, after President Trump had said he wouldn't participate if it's held vir…"
Oluwakoay0de,RT @tizzyni: @donaldtrump was sick @mbuhari was quick to message him..  The people who he was supposed to lead are dying and he is not doin…
gidgit17,RT @BidenLawyers4: What’s creepier than #JaredKushner?    Waking up on November 4th to #DonaldTrump discussing plans for his second term.…
Evesofiaaa,"RT @SapSpreads: No one can put it so succinctly as our woman, Amanda.   #DonaldTrump ~ #Fuckem2020  #BidenHarris2020ToSaveAmerica https://t…"
burkejosephp,@MattMackowiak Supporting #DonaldTrump passes human understanding. #GOPComplicitTraitors #GOPCorruptionOverCountry
MrsCydCampeador,"@Feisty_FL Please join Pastor Paula White-Cain for a Call to Prayer this Sunday along with Darryl Strawberry, James… https://t.co/j3TWZBO2m3"
Winner05508346,RT @tizzyni: @donaldtrump was sick @mbuhari was quick to message him..  The people who he was supposed to lead are dying and he is not doin…
Gregoriancant,I don't think he or his followers have any perception of time and how much it slips away. They've already moved his… https://t.co/YLQqOfpGbu
NCAASportsPhoto,#GayBlackConfederate #DonaldTrump #StevenCrowder #BLEXIT #BleXit2020 #cnn #florida #BlacksForTrump @RealCandaceO… https://t.co/B4aBswjNaB
Michelle_I_am,RT @waltermasterson: Please RT and share my interview with a PROUD BOY. #donaldtrump #ProudBoys #BidenHarris2020 #BidenCares https://t.co/s…
Truth2Speak,I like that this Senator is wearing a mask. Wish she’d tell #DonaldTrump to do the same. #MaskItOrCasket https://t.co/NGF6h8ROiK
lady_desir,RT @tizzyni: @donaldtrump was sick @mbuhari was quick to message him..  The people who he was supposed to lead are dying and he is not doin…
Kat4Obama,RT @BidenLawyers4: What’s creepier than #JaredKushner?    Waking up on November 4th to #DonaldTrump discussing plans for his second term.…
GingerMatson,RT @AlexSalach: @realDonaldTrump Why don't you stand by the American people? Write executive orders 4 stimulus now!! #DonaldTrump #executiv…
Stoneglo1,RT @BidenLawyers4: What’s creepier than #JaredKushner?    Waking up on November 4th to #DonaldTrump discussing plans for his second term.…
BayAreaHorndog,"Come on down you ignorant, brainwashed Trumpsuckers! Don't wear masks, don't social distance! We'll make this a Sup… https://t.co/GTDwty1jub"
jal4509,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…"
tizzyni,@donaldtrump was sick @mbuhari was quick to message him..  The people who he was supposed to lead are dying and he… https://t.co/swxT8LaeqX
MarndRosa,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…"
Akashitzzz,RT @TheRevivalZine: #DonaldTrump refusing to participate in another round of Presidential Debates because HE was careless and HE was irresp…
ArmigerEvelyn,"RT @BetteMidler: THANK GOD!  We won't have to listen to the bag of hot, incessant wind that is #DonaldTrump as he interrupts a serious cand…"
pb5479,RT @Paula_White: Join us Sunday Oct 11th 5p.m. ET at https://t.co/PbMg3kLmKb as we pray for our nation and our president @realDonaldTrump!…
McneJames,RT @BidenLawyers4: What’s creepier than #JaredKushner?    Waking up on November 4th to #DonaldTrump discussing plans for his second term.…
LoriS80239858,RT @emilykangas2: It’s time to just please do an executive order for stimulus checks!! We deserve more then $1200!! How about #mittromney $…
Jdwjdw1,RT @ddheruiz: Anyone familiar with the story of #Superman knows that the creator wanted a representation of someone capable of fighting bac…
lauramkeane,RT @BennettCartoons: 10/11/2020- The Bookmark #TheTrumpEra #Trump #DonaldTrump #PresidentTrump #The45thPresident #LastChapter #TheEnd #TheW…
Reporters_Large,"Pope Francis, on Wednesday, said that President Donald Trump of the United States of America “is not… https://t.co/BBQA9ivR6R"
MiCKEY_iNDiGO,Don’t fear the virus #corona #covid #donaldtrump #politicalhumor #fakenews #irony #comedy #hilarious… https://t.co/v1koUnbo1O
redgreenaction,RT @redgreenaction: This is a real #dilemma for the #DonaldTrump-supporting #British #farright who used to march with their fanatical #fuhr…
LoriS80239858,RT @UptightVegan: @#DonaldTrump We the people need help NOW Mr. President! You are the commander and chief. They won’t agree on any stimulu…
MaggieD45355197,"RT @derekjames150: American friends, the whole world feels your pain. We've seen what #DonaldTrump and his Republican conspirators have don…"
gladys_p8,RT @Eric_Ericeira: The midget rather spends time bashing #DonaldTrump than cutting all-time high crime in The City.  Now he's turning Londo…
redgreenaction,This is a real #dilemma for the #DonaldTrump-supporting #British #farright who used to march with their fanatical… https://t.co/xOJivh3daM
t1mothysykes,RT @sttbreakingnews: TRUMP CAMPAIGN AGREES DEBATE WITH BIDEN SHOULD BE HELD OCT 22 WITH THIRD DEBATE PUSHED TO OCT 29 -STATEMENT #President…
EDITORatWORK,#politics Links to TRUMP #DonaldTrump #RepublicanParty #Republicans #Trumpapprovalrating #coronavirus #COVID19… https://t.co/pjcXUrhE0b
Donald_Trump_Q,“The beauty of me is that I’m very rich.” -Donald Trump #POTUS #DonaldTrump #Trump #TrumpProtest
jack_hallen,"RT @BayAreaHorndog: As expected  it was a hateful, ugly and divisive speech by a hateful, ugly and divisive president today at OUR White Ho…"
Penelop11785074,RT @JohnFly76544564: I think America has got to the point where it really doesn’t matter how poor a candidate #JoeBiden is. He still has on…
justinjdean,"Leaders, pastors, friends... join us as we pray for President Trump live on his Facebook page tomorrow at 5pm ET.… https://t.co/PvegpJEpSq"
twicrawl1,Trump vs Biden twitter battle Who deletes more tweets  https://t.co/rF4nvBWxqg  #trumpvsbiden  #biden2020… https://t.co/fV06sHkd4J
21Pence,I'm A Scottish Trump Fan. #Scotland #Scottish #Trump #Trump2020 #DonaldTrump #imascottishtrumpfan #MAGA… https://t.co/XWvkiVxUz5
Jorami,"Does it trouble anyone else that while our nation is hitting 50k new Covid cases per day, we have a sick @POTUS wan… https://t.co/bL1NbazCKR"
JohnFly76544564,I think America has got to the point where it really doesn’t matter how poor a candidate #JoeBiden is. He still has… https://t.co/b0tvR4MDL0
SeketAanru,Is the Stock Market Predicting #US #President Winner? - https://t.co/gyyYYolBdp #UIX #Biden #DonaldTrump #Economy… https://t.co/AxeezYV6Aw
dadfromky40,Hands up if your voting for #JoeBiden so you can pay 40 cents out of every dollar you make for taxes.  No thank you… https://t.co/uW0dUJFH7Y
BenchleyRobert,RT @BidenLawyers4: Does this look like the face of a guy who is winning?    The #election is just a few weeks away.  Chip-in what you can t…
CanonGwendolyn,RT @Paula_White: Join us Sunday Oct 11th 5p.m. ET at https://t.co/PbMg3kLmKb as we pray for our nation and our president @realDonaldTrump!…
Annchicken,RT @BidenLawyers4: What’s creepier than #JaredKushner?    Waking up on November 4th to #DonaldTrump discussing plans for his second term.…
LawlorEajlawlor,"RT @derekjames150: So, I hear #DonaldTrump will be hosting another ""super spreader"" event for about 2,000 people at the White House this ev…"
MarkElkhayat,@SpeakerPelosi @RepRaskin God Bless You Madame Speaker...You know that Lord Jesus DonaldTrump wants to be President… https://t.co/z3edKPWHoK
Teri_A_Adams,RT @dianeeldredge99: We must stop the Insanity &amp; the Abuse of Power by #DonaldTrump #Congress why are you allowing this??? #TrumpIsBreaking…
_Michelangelo__,"If #DonaldTrump is reelected for a second term, expect WW3 to explode anytime between 2020-2022! The man is complet… https://t.co/apJ2pyR2Lw"
ddheruiz,Anyone familiar with the story of #Superman knows that the creator wanted a representation of someone capable of fi… https://t.co/W5Kglsm3Xm
Rosie_wearamask,RT @BidenLawyers4: Does this look like the face of a guy who is winning?    The #election is just a few weeks away.  Chip-in what you can t…
RichardBentall,"RT @derekjames150: So, I hear #DonaldTrump will be hosting another ""super spreader"" event for about 2,000 people at the White House this ev…"
BayAreaHorndog,"As expected  it was a hateful, ugly and divisive speech by a hateful, ugly and divisive president today at OUR Whit… https://t.co/Ng10azHpb7"
helloooJess,"We got to meet the President of The United States, Donald J. Trump, today....well kinda❤️🇺🇸✌🏼 #VoteRed… https://t.co/VdLagIKsyg"
annabella313,RT @BidenLawyers4: What’s creepier than #JaredKushner?    Waking up on November 4th to #DonaldTrump discussing plans for his second term.…
